6,52,-47
6,51,-47
6,52,-45
6,52,-48
6,52,-47
6,52,-47
6,51,-47
6,51,-49
6,51,-48
6,51,-47
6,51,-49
6,51,-46
6,51,-46
6,51,-47
6,51,-50
6,52,-50
6,52,-47
7,33,-43
7,33,-43
7,33,-43
7,33,-43
7,33,-43
7,33,-43
7,33,-44
7,33,-44
7,33,-43
7,33,-42
7,33,-42
7,33,-41
7,33,-42
7,33,-42
7,33,-42
7,33,-42
7,33,-42
7,33,-42
7,33,-42
7,33,-43
0,157,-59
0,157,-61
0,157,-56
0,157,-57
0,157,-58
0,157,-56
0,157,-59
0,157,-60
0,157,-57
0,157,-56
0,157,-56
0,157,-57
0,157,-56
0,157,-59
0,157,-53
0,157,-53
0,157,-55
0,157,-57
0,157,-54
0,157,-56
1,129,-57
1,129,-58
1,129,-54
1,129,-56
1,129,-57
1,130,-57
1,129,-57
1,130,-56
1,129,-57
1,129,-56
1,129,-54
1,129,-53
1,130,-54
1,129,-54
1,130,-53
1,129,-54
1,129,-56
1,129,-53
1,129,-53
1,129,-56
2,90,-55
2,88,-51
2,87,-51
2,88,-54
2,88,-54
2,87,-51
2,87,-53
2,87,-52
2,87,-53
2,87,-51
2,87,-51
2,87,-53
2,87,-51
2,87,-52
2,87,-52
2,87,-57
2,87,-52
2,87,-53
2,87,-51
2,87,-52
3,70,-56
3,70,-54
3,70,-55
3,70,-56
3,70,-58
3,70,-54
3,70,-55
3,70,-56
3,70,-57
3,70,-56
3,70,-57
3,70,-58
3,70,-58
3,70,-57
3,70,-57
3,70,-55
3,70,-51
3,70,-52
3,70,-53
3,70,-55
4,48,-54
4,48,-50
4,48,-50
4,48,-51
4,48,-51
4,48,-53
4,48,-51
4,48,-49
4,48,-51
4,48,-55
4,48,-53
4,48,-51
4,48,-51
4,48,-50
4,48,-50
4,48,-49
4,48,-49
4,48,-50
4,48,-53
4,48,-51
5,10,-40
5,6,-46
5,6,-41
5,6,-44
5,6,-41
5,6,-43
5,6,-43
5,6,-41
5,6,-47
5,6,-40
5,6,-46
5,6,-50
5,6,-42
5,6,-40
5,6,-41
5,6,-43
5,6,-42
5,6,-42
5,6,-44
5,6,-44
6,5,-41
6,5,-42
6,5,-41
6,5,-41
6,5,-41
6,5,-41
6,5,-41
6,5,-42
6,5,-42
6,5,-41
6,5,-41
6,5,-40
6,5,-42
6,5,-41
6,5,-42
6,5,-42
6,5,-42
6,5,-41
6,5,-41
6,5,-41
7,5,-41
7,5,-41
7,5,-42
7,5,-43
7,5,-42
7,5,-43
7,5,-42
7,5,-42
7,5,-44
7,5,-43
7,5,-43
7,5,-44
7,5,-44
7,5,-44
7,5,-44
7,5,-44
7,5,-42
7,5,-41
7,5,-41
7,5,-39
0,199,-62
0,199,-63
0,200,-63
0,152,-60
0,199,-66
0,200,-64
0,200,-61
0,199,-63
0,200,-60
0,199,-61
0,199,-59
0,199,-59
0,199,-65
0,200,-59
0,200,-56
0,199,-58
0,200,-59
0,199,-61
0,199,-62
0,200,-59
1,192,-55
1,192,-55
1,192,-54
1,192,-53
1,191,-53
1,191,-53
1,192,-54
1,193,-54
1,192,-54
1,191,-54
1,191,-53
1,191,-55
1,192,-55
1,192,-53
1,192,-55
1,192,-55
1,192,-55
1,192,-56
1,192,-55
1,192,-55
2,152,-57
2,152,-57
2,151,-57
2,152,-57
2,152,-57
2,152,-59
2,151,-59
2,152,-58
2,152,-58
2,151,-58
2,151,-56
2,151,-61
2,151,-65
2,152,-63
2,152,-62
2,152,-59
2,151,-59
2,151,-62
2,152,-64
2,151,-59
3,115,-55
3,107,-52
3,103,-50
3,103,-50
3,104,-52
3,104,-50
3,104,-50
3,104,-51
3,103,-52
3,103,-51
3,104,-51
3,104,-52
3,104,-51
3,104,-51
3,103,-51
3,103,-51
3,103,-51
3,103,-51
3,103,-51
3,104,-51
4,78,-64
4,78,-66
4,78,-63
4,78,-67
4,78,-62
4,78,-62
4,78,-63
4,78,-60
4,79,-60
4,78,-58
4,78,-59
4,78,-57
4,78,-53
4,78,-52
4,78,-51
4,78,-51
4,78,-50
4,79,-51
4,79,-51
4,79,-51
5,66,-47
5,65,-48
5,66,-50
5,66,-50
5,65,-50
5,66,-51
5,65,-49
5,66,-49
5,66,-50
5,66,-50
5,66,-53
5,66,-52
5,66,-49
5,66,-46
5,66,-48
5,66,-48
5,66,-48
5,65,-48
5,65,-49
5,66,-48
6,28,-41
6,28,-40
6,28,-43
6,28,-40
6,28,-43
6,28,-40
6,28,-41
6,28,-42
6,28,-43
6,28,-41
6,28,-42
6,28,-42
6,28,-42
6,28,-43
6,28,-43
6,28,-42
6,28,-41
6,28,-42
6,28,-40
6,28,-40
7,14,-35
7,14,-37
7,14,-37
7,14,-37
7,14,-37
7,14,-37
7,14,-37
7,14,-38
7,14,-37
7,14,-37
7,14,-36
7,14,-37
7,14,-37
7,14,-38
7,14,-36
7,14,-36
7,14,-38
7,14,-37
7,14,-36
7,14,-37
0,182,-58
0,182,-62
0,182,-60
0,182,-57
0,182,-58
0,182,-56
0,181,-56
0,182,-56
0,182,-60
0,182,-57
0,182,-58
0,182,-58
0,182,-56
0,182,-57
0,182,-59
0,182,-61
0,182,-63
0,182,-61
0,182,-61
0,182,-59
1,156,-54
1,157,-53
1,157,-51
1,156,-52
1,156,-52
1,156,-52
1,156,-51
1,157,-51
1,156,-51
1,156,-52
1,156,-52
1,156,-55
1,156,-54
1,156,-54
1,156,-53
1,156,-53
1,156,-53
1,156,-54
1,157,-52
1,157,-52
2,148,-56
2,148,-58
2,148,-55
2,147,-57
2,148,-57
2,147,-57
2,148,-58
2,147,-58
2,147,-57
2,147,-58
2,147,-58
2,147,-57
2,147,-59
2,148,-58
2,148,-56
2,147,-57
2,147,-57
2,147,-58
2,147,-58
2,148,-56
3,110,-53
3,100,-53
3,100,-54
3,100,-54
3,100,-54
3,100,-55
3,101,-55
3,100,-55
3,101,-54
3,100,-53
3,100,-54
3,100,-56
3,100,-54
3,101,-53
3,100,-53
3,100,-53
3,101,-53
3,100,-55
3,100,-55
3,100,-53
4,71,-52
4,72,-50
4,73,-51
4,72,-50
4,72,-53
4,74,-53
4,73,-50
4,72,-50
4,72,-50
4,72,-50
4,71,-50
4,71,-51
4,71,-50
4,72,-49
4,71,-49
4,71,-49
4,72,-51
4,71,-51
4,71,-48
4,71,-48
5,67,-50
5,67,-49
5,67,-54
5,67,-50
5,67,-50
5,67,-51
5,67,-56
5,67,-52
5,67,-50
5,67,-51
5,67,-51
5,67,-52
5,67,-51
5,67,-50
5,67,-50
5,67,-51
5,67,-54
5,67,-49
5,67,-49
5,67,-52
6,31,-52
6,29,-49
6,29,-49
6,29,-50
6,29,-54
6,29,-58
6,29,-55
6,29,-54
6,29,-55
6,29,-53
6,29,-57
6,29,-58
6,29,-50
6,29,-48
6,29,-50
6,29,-48
6,29,-49
6,29,-49
6,29,-49
6,29,-50
7,4,-40
7,4,-40
7,4,-40
7,4,-40
7,4,-40
7,4,-39
7,4,-40
7,4,-39
7,4,-39
7,4,-40
7,4,-40
7,4,-41
7,4,-42
7,4,-40
7,4,-44
7,4,-43
7,4,-44
7,4,-46
7,4,-47
7,4,-46
