-34,4
-33,3
-33,3
-33,3
-33,3
-34,3
-34,3
-34,4
-33,4
-33,3
-34,6
-35,6
-33,6
-34,6
-34,6
-35,6
-35,6
-35,6
-34,6
-35,6
-35,9
-35,9
-35,9
-35,9
-33,9
-35,9
-34,9
-35,9
-35,9
-35,9
-33,11
-33,11
-33,11
-33,11
-35,11
-34,11
-35,11
-34,11
-34,11
-34,11
-34,14
-33,14
-34,14
-33,14
-33,14
-34,14
-34,14
-34,14
-34,14
-34,14
-34,16
-34,16
-35,16
-34,16
-34,16
-35,16
-34,16
-34,16
-34,16
-34,16
-34,19
-34,19
-34,19
-34,19
-34,19
-34,19
-33,19
-34,19
-34,19
-33,19
-35,21
-35,21
-35,21
-35,21
-35,21
-35,21
-35,21
-35,21
-35,21
-35,21
-34,23
-34,24
-34,24
-34,23
-34,24
-33,24
-33,23
-34,24
-33,24
-33,24
-33,26
-35,26
-33,26
-33,26
-33,26
-33,26
-33,26
-33,26
-33,26
-33,26
-35,31
-34,31
-34,31
-35,31
-35,31
-35,32
-34,31
-34,31
-34,31
-34,31
-35,32
-35,32
-35,32
-35,32
-34,32
-35,32
-36,32
-35,31
-36,32
-34,32
-36,34
-35,34
-35,34
-35,34
-35,34
-36,34
-36,34
-36,34
-34,34
-34,34
-34,36
-34,36
-34,36
-35,36
-35,36
-35,36
-35,36
-35,36
-34,36
-35,36
-35,39
-35,39
-35,39
-35,39
-35,39
-35,39
-35,39
-35,39
-35,39
-35,39
-35,42
-36,41
-35,42
-35,41
-35,42
-35,42
-34,42
-35,42
-35,41
-35,42
-35,45
-34,45
-34,45
-34,46
-35,45
-34,46
-34,46
-35,46
-35,46
-35,45
-35,46
-35,46
-35,45
-32,46
-35,45
-35,46
-35,45
-36,45
-35,45
-35,46
-36,47
-35,48
-36,48
-36,47
-38,47
-39,47
-38,47
-39,47
-38,47
-37,47
-38,50
-37,50
-37,50
-37,50
-37,50
-37,50
-37,50
-36,50
-37,50
-37,50
-35,52
-35,52
-35,52
-34,52
-36,52
-35,52
-35,52
-34,52
-34,52
-35,52
-35,54
-35,54
-35,54
-35,54
-36,54
-35,54
-35,54
-35,54
-34,54
-35,54
-35,56
-36,56
-35,56
-35,56
-35,56
-37,56
-35,56
-37,56
-36,56
-35,56
-36,58
-37,58
-36,58
-37,58
-39,58
-38,58
-37,58
-36,58
-36,58
-38,58
-36,60
-35,60
-38,60
-37,60
-37,60
-37,60
-37,60
-38,60
-36,60
-37,60
-37,62
-37,62
-37,62
-37,62
-37,62
-38,62
-38,62
-37,62
-35,62
-36,62
-38,65
-38,64
-39,64
-37,64
-37,64
-39,65
-36,64
-36,64
-38,64
-39,65
-37,68
-37,68
-37,68
-36,68
-36,68
-37,68
-38,68
-37,68
-38,68
-37,68
-37,71
-37,71
-38,70
-38,71
-37,71
-38,71
-39,70
-36,71
-37,72
-37,71
-37,74
-38,74
-38,74
-38,73
-38,74
-38,74
-38,74
-38,74
-37,74
-37,74
-36,77
-37,77
-36,76
-37,76
-37,76
-36,77
-37,76
-36,76
-36,77
-37,76
-39,78
-39,78
-39,78
-39,78
-39,78
-39,78
-39,79
-39,78
-39,78
-40,78
-38,80
-36,80
-39,80
-38,81
-38,80
-38,80
-37,80
-39,81
-38,81
-38,80
-37,82
-38,82
-39,82
-40,82
-38,82
-38,82
-37,82
-37,82
-38,82
-36,82
-38,85
-38,85
-38,85
-38,85
-37,85
-37,84
-39,85
-39,85
-37,84
-37,84
-37,86
-37,86
-37,86
-38,86
-37,86
-37,86
-36,86
-39,86
-38,86
-39,86
-39,90
-39,89
-39,89
-39,89
-39,89
-39,89
-39,89
-40,89
-38,89
-40,89
-37,91
-37,92
-38,92
-38,92
-39,92
-39,92
-39,92
-38,91
-38,92
-38,91
-37,94
-38,94
-37,94
-38,94
-37,94
-37,93
-38,93
-37,94
-38,94
-38,94
-40,96
-39,96
-39,96
-40,96
-39,96
-39,96
-39,96
-40,95
-41,96
-42,96
-40,98
-39,99
-38,99
-39,99
-40,99
-38,99
-44,99
-44,99
-45,99
-44,98
-44,101
-44,101
-44,101
-44,101
-47,101
-43,101
-43,101
-43,101
-43,101
-44,101
-45,103
-44,103
-45,103
-44,103
-45,104
-44,103
-44,103
-44,103
-44,103
-44,103
-42,106
-42,106
-42,106
-42,106
-42,106
-42,106
-42,105
-42,106
-42,106
-42,105
-43,108
-44,108
-44,107
-44,108
-44,108
-44,108
-44,107
-44,108
-44,108
-44,108
