-48,5
-48,5
-47,5
-47,5
-46,5
-47,5
-48,5
-47,5
-47,5
-47,5
-50,8
-49,9
-49,8
-50,9
-50,9
-50,8
-50,9
-48,8
-50,9
-49,9
-45,12
-44,12
-44,12
-44,12
-44,12
-44,12
-44,12
-44,12
-45,12
-44,12
-46,15
-46,15
-45,15
-46,15
-46,15
-46,15
-46,15
-46,15
-45,15
-45,15
-43,19
-43,19
-43,19
-42,19
-43,19
-43,19
-43,19
-42,19
-43,19
-43,19
-46,23
-46,23
-47,23
-46,22
-46,23
-45,22
-45,22
-46,22
-48,22
-44,23
-43,25
-42,25
-42,25
-42,25
-43,25
-43,25
-42,25
-43,25
-42,25
-43,26
-49,29
-49,29
-49,29
-49,29
-49,29
-49,29
-48,29
-49,29
-49,29
-49,29
-48,33
-48,33
-46,33
-48,33
-47,33
-47,33
-47,33
-48,33
-47,33
-47,33
-47,36
-47,36
-47,36
-47,36
-47,36
-48,36
-47,36
-48,36
-47,36
-47,36
-52,39
-50,39
-50,39
-52,39
-51,39
-53,39
-52,40
-52,39
-51,39
-53,39
-48,43
-48,43
-49,43
-49,43
-49,43
-49,43
-48,43
-47,43
-48,43
-48,43
-50,48
-50,48
-50,48
-49,49
-49,48
-50,48
-49,48
-50,48
-50,48
-49,48
-49,51
-49,51
-49,51
-49,51
-49,51
-50,51
-49,51
-48,51
-49,51
-48,51
-48,55
-49,55
-49,55
-49,55
-48,55
-47,55
-48,55
-47,55
-48,55
-48,55
-39,94
-38,94
-40,94
-39,94
-38,93
-37,93
-38,93
-38,93
-37,93
-37,93
-40,99
-42,99
-43,99
-43,97
-43,98
-43,98
-44,98
-42,98
-42,97
-43,98
-39,100
-39,99
-41,100
-39,98
-40,99
-41,100
-40,98
-40,99
-40,100
-42,99
-41,99
-41,99
-41,98
-38,99
-40,100
-40,99
-40,100
-39,99
-39,100
-39,99
-40,100
-39,99
-40,100
-40,100
-39,100
-38,99
-40,98
-39,98
-39,100
-40,99
