-35,4
-35,4
-35,4
-36,4
-36,4
-36,4
-36,4
-36,4
-36,4
-36,4
-36,5
-36,5
-36,5
-36,5
-35,5
-35,5
-37,5
-36,5
-35,5
-36,5
-36,6
-35,6
-37,6
-36,6
-36,6
-35,6
-35,6
-36,6
-35,6
-35,6
-37,7
-36,7
-37,7
-36,7
-36,7
-36,7
-36,7
-36,7
-37,7
-36,7
-36,8
-36,8
-36,8
-36,8
-36,8
-36,8
-36,8
-36,8
-36,8
-36,8
-38,9
-36,9
-36,9
-36,9
-36,9
-37,9
-36,9
-36,9
-36,9
-38,9
-38,11
-38,11
-37,11
-37,11
-38,11
-37,11
-37,11
-37,11
-37,11
-36,11
-37,12
-37,12
-37,12
-38,12
-37,12
-37,12
-38,12
-37,12
-37,12
-37,12
-37,13
-37,13
-39,13
-36,13
-38,13
-37,13
-37,13
-37,13
-37,13
-37,13
-38,14
-37,14
-37,14
-37,14
-38,14
-38,14
-38,14
-39,14
-38,14
-37,14
-38,15
-39,15
-39,15
-39,15
-37,15
-38,15
-37,15
-38,15
-38,15
-37,15
-38,16
-38,16
-38,16
-38,16
-38,16
-38,16
-38,16
-38,16
-38,16
-38,16
-37,17
-37,17
-38,17
-39,17
-39,17
-39,17
-38,17
-38,17
-38,17
-38,17
-39,18
-38,18
-39,18
-39,18
-39,18
-38,18
-38,18
-39,18
-39,18
-39,18
-39,19
-39,19
-39,19
-40,19
-39,19
-36,19
-39,19
-39,19
-39,19
-39,19
-38,20
-39,20
-39,20
-39,20
-39,20
-39,20
-37,20
-39,20
-39,20
-39,20
-37,22
-37,21
-39,21
-39,21
-38,21
-38,21
-39,21
-39,21
-39,21
-39,21
-40,22
-39,23
-39,23
-39,22
-39,22
-39,22
-39,22
-39,22
-39,22
-39,22
-40,23
-39,23
-40,23
-39,23
-40,23
-39,23
-39,23
-40,23
-39,23
-39,23
-39,24
-38,24
-39,24
-39,24
-39,24
-39,24
-39,24
-39,24
-39,24
-39,24
-39,25
-39,25
-40,26
-40,25
-39,26
-40,25
-40,25
-40,25
-39,25
-39,26
-39,27
-39,26
-40,27
-40,26
-39,26
-39,27
-40,27
-40,26
-40,27
-40,27
-40,28
-40,28
-40,28
-40,28
-39,28
-40,28
-41,28
-40,28
-40,28
-41,28
-40,29
-41,29
-41,29
-37,29
-40,29
-40,29
-39,29
-40,29
-40,29
-40,29
-40,29
-40,29
-40,29
-39,29
-41,30
-38,29
-40,30
-41,29
-41,29
-39,29
-41,31
-41,31
-41,31
-41,31
-40,31
-40,31
-40,31
-40,31
-41,31
-41,31
-41,33
-39,33
-41,32
-40,32
-38,32
-41,32
-41,33
-41,32
-40,32
-40,32
-39,33
-40,34
-40,34
-40,34
-40,34
-40,34
-40,34
-40,34
-40,33
-40,33
-38,35
-41,35
-41,35
-40,35
-40,35
-41,35
-41,35
-40,35
-40,35
-42,35
-41,36
-40,36
-41,36
-41,36
-41,36
-41,36
-41,36
-41,36
-41,36
-41,36
-41,37
-40,37
-41,37
-41,37
-41,37
-41,37
-41,37
-42,36
-41,37
-42,37
-42,38
-42,38
-42,38
-42,38
-42,37
-41,38
-42,38
-42,38
-42,38
-42,38
-41,39
-40,39
-40,39
-40,39
-40,39
-41,39
-41,39
-41,39
-41,39
-41,39
-42,40
-42,40
-41,40
-41,40
-41,40
-41,40
-42,40
-41,40
-42,40
-40,40
-41,41
-41,41
-41,41
-41,41
-43,41
-41,41
-44,41
-43,41
-43,41
-41,41
-41,41
-41,41
-41,41
-41,41
-41,42
-42,42
-41,42
-42,42
-42,42
-42,42
-42,43
-42,44
-43,43
-42,43
-42,43
-42,43
-41,44
-41,44
-41,43
-41,43
-41,44
-41,44
-41,45
-41,44
-41,44
-41,44
-41,44
-41,45
-41,44
-41,44
-42,45
-42,45
-41,45
-42,45
-41,45
-41,45
-42,45
-40,45
-40,45
-42,45
-42,47
-42,47
-42,47
-41,46
-41,46
-41,46
-42,46
-42,46
-41,46
-42,46
-42,47
-42,47
-42,47
-42,47
-42,47
-42,47
-42,47
-42,47
-40,47
-40,47
-41,48
-41,48
-41,48
-41,48
-41,48
-41,48
-41,48
-42,49
-42,48
-42,48
-43,50
-43,50
-42,50
-42,50
-44,50
-42,50
-42,50
-42,50
-42,50
-42,50
-43,50
-45,50
-43,50
-43,50
-43,50
-41,50
-44,50
-44,50
-43,50
-43,50
-44,51
-43,52
-43,52
-44,52
-44,52
-45,52
-44,51
-44,51
-44,51
-44,51
-43,52
-45,52
-43,52
-43,52
-43,52
-43,52
-42,52
-44,52
-43,52
-42,52
-42,54
-42,54
-43,53
-43,53
-42,54
-42,54
-44,54
-42,54
-43,54
-41,54
-42,54
-42,54
-41,54
-43,54
-42,54
-42,54
-42,53
-41,53
-42,54
-41,54
-42,54
-42,55
-41,54
-42,54
-41,54
-42,54
-42,54
-41,55
-42,54
-42,55
-41,56
-42,56
-44,56
-42,56
-42,56
