-40,-43,66,15
-40,-43,65,15
-38,-43,65,15
-38,-43,65,15
-38,-43,65,15
-39,-43,65,15
-39,-43,65,15
-40,-43,65,15
-39,-43,65,15
-39,-42,65,15
-37,-61,75,24
-36,-56,76,24
-36,-61,76,24
-37,-61,76,24
-37,-60,76,24
-36,-61,76,24
-37,-60,76,24
-36,-60,76,24
-35,-61,76,24
-36,-61,76,24
-37,-61,76,24
-35,-61,76,25
-37,-61,77,24
-36,-61,76,24
-35,-61,76,24
-35,-61,76,24
-36,-61,76,24
-38,-61,76,24
-35,-61,76,24
-37,-61,76,24
-37,-45,29,35
-38,-45,88,35
-38,-43,88,35
-38,-44,88,35
-38,-43,88,35
-38,-45,88,35
-39,-45,88,35
-38,-45,88,35
-38,-45,88,35
-38,-45,88,35
-38,-45,88,35
-40,-45,88,35
-38,-45,88,34
-38,-45,88,35
-37,-45,88,35
-37,-45,88,35
-38,-45,87,35
-39,-46,87,35
-36,-45,87,35
-38,-46,87,35
-38,-45,97,44
-39,-45,99,44
-39,-46,98,43
-41,-45,98,43
-39,-45,98,43
-40,-45,98,43
-40,-45,98,43
-40,-45,98,43
-38,-45,98,44
-41,-45,99,43
-40,-45,98,43
-40,-43,99,44
-39,-45,98,43
-40,-45,98,43
-40,-46,98,43
-39,-45,99,43
-42,-45,99,44
-38,-45,99,44
-40,-45,98,44
-40,-45,99,44
-40,-49,108,53
-40,-49,110,53
-40,-49,110,53
-41,-50,109,53
-42,-49,110,53
-41,-49,110,53
-40,-48,109,53
-41,-50,109,53
-41,-49,110,54
-41,-49,109,53
-41,-49,110,54
-41,-49,109,53
-41,-49,109,54
-41,-49,110,53
-42,-49,109,53
-41,-49,109,53
-41,-50,110,53
-41,-49,109,53
-41,-49,109,53
-42,-47,110,53
-42,-49,120,64
-43,-50,121,64
-40,-49,121,64
-40,-50,121,64
-41,-49,120,64
-43,-50,121,64
-43,-49,120,63
-43,-50,121,63
-43,-49,120,63
-43,-50,121,63
-43,-50,120,63
-43,-50,120,63
-43,-50,121,63
-43,-50,121,63
-43,-49,121,63
-43,-50,122,63
-43,-50,121,63
-41,-50,121,63
-43,-50,120,63
-44,-50,121,64
-38,-50,131,72
-39,-50,131,72
-40,-50,132,72
-38,-49,131,72
-38,-50,131,72
-36,-50,132,73
-39,-50,131,73
-40,-50,132,72
-39,-50,131,72
-39,-50,132,72
-39,-50,132,72
-40,-50,132,72
-39,-50,133,72
-39,-50,131,72
-39,-50,132,72
-39,-50,131,72
-39,-50,131,73
-39,-50,131,72
-41,-50,131,72
-39,-50,132,72
-45,-51,142,82
-45,-51,143,82
-44,-50,143,82
-44,-50,142,82
-44,-51,143,82
-44,-50,143,82
-45,-51,142,82
-44,-51,143,82
-45,-50,144,82
-44,-50,143,82
-44,-51,142,82
-44,-50,143,82
-44,-50,143,82
-44,-50,143,82
-45,-51,143,82
-43,-50,142,82
-46,-50,143,82
-45,-51,143,82
-45,-51,142,82
-45,-50,142,82
-40,-50,131,73
-39,-50,133,72
-38,-50,130,73
-39,-50,131,73
-41,-50,131,72
-39,-50,130,73
-39,-50,131,72
-38,-49,130,73
-40,-49,131,73
-38,-50,130,73
-39,-50,131,73
-39,-49,131,73
-40,-50,132,73
-39,-51,132,72
-39,-51,131,72
-39,-50,130,72
-40,-51,131,73
-39,-51,131,73
-39,-51,130,73
-39,-50,131,73
-42,-50,30,63
-40,-50,119,63
-39,-49,119,63
-39,-49,120,63
-40,-49,119,63
-39,-49,120,63
-41,-49,119,63
-39,-49,119,63
-39,-50,120,63
-40,-49,119,63
-39,-49,119,63
-39,-49,119,63
-40,-49,119,63
-40,-49,118,63
-39,-49,119,63
-40,-49,119,63
-42,-49,119,63
-39,-49,120,64
-40,-49,119,63
-40,-49,120,63
-44,-47,107,53
-44,-47,109,53
-45,-47,108,53
-45,-47,108,53
-45,-47,107,53
-45,-47,107,53
-45,-47,108,52
-45,-47,107,52
-44,-47,107,53
-46,-47,107,53
-45,-48,107,53
-45,-47,107,53
-45,-47,108,53
-44,-47,107,53
-44,-48,108,53
-45,-47,107,53
-45,-47,108,53
-46,-47,107,53
-45,-47,107,53
-45,-47,108,52
-38,-46,98,43
-38,-45,96,43
-35,-45,96,43
-39,-45,98,43
-39,-44,97,43
-38,-46,96,42
-39,-45,97,42
-39,-45,97,43
-39,-45,97,43
-38,-46,96,43
-37,-45,97,42
-39,-45,97,43
-39,-43,97,43
-38,-44,97,43
-39,-45,96,43
-37,-46,96,43
-39,-46,97,43
-39,-44,97,42
-39,-44,96,43
-39,-44,97,43
-38,-45,85,33
-38,-46,85,33
-35,-44,85,33
-36,-45,85,33
-39,-46,86,33
-38,-45,86,33
-39,-46,85,33
-39,-44,86,33
-38,-44,85,33
-37,-43,86,33
-39,-44,85,33
-39,-44,85,33
-39,-45,85,33
-41,-45,86,33
-39,-45,86,33
-39,-45,85,33
-42,-45,85,33
-40,-45,85,33
-36,-46,85,33
-38,-45,85,33
-37,-49,74,23
-38,-50,74,23
-36,-49,74,23
-38,-49,74,23
-36,-49,74,23
-37,-49,74,23
-38,-49,74,23
-37,-49,74,23
-35,-49,74,23
-38,-49,74,23
-36,-49,74,23
-38,-49,74,23
-38,-49,74,23
-37,-49,74,23
-40,-49,74,23
-35,-49,74,23
-35,-49,74,23
-36,-49,74,23
-36,-49,74,23
-36,-49,74,23
-51,-49,62,13
-49,-48,62,13
-52,-49,63,13
-50,-49,63,13
-51,-49,63,13
-52,-48,63,13
-51,-49,62,13
-51,-48,62,13
-50,-49,63,13
-51,-48,62,13
-52,-49,63,13
-51,-48,62,13
-51,-48,63,13
-51,-49,63,13
-52,-48,63,13
-51,-48,63,13
-50,-48,63,13
-50,-49,62,13
-52,-48,62,13
-51,-48,62,13
-40,-48,4,5
-40,-46,4,5
-40,-48,4,5
-40,-47,4,5
-40,-47,4,5
-40,-48,4,5
-40,-47,4,5
-40,-48,4,5
-40,-47,4,5
-40,-47,4,5
-40,-47,4,5
-40,-48,4,5
-40,-47,4,5
-40,-48,4,5
-40,-48,4,5
-40,-47,4,5
-40,-48,4,5
-40,-48,4,5
-40,-47,4,5
-40,-47,4,5
-40,-48,14,13
-40,-47,14,13
-40,-48,14,13
-40,-48,14,13
-40,-48,14,13
-40,-48,14,13
-40,-48,14,13
-40,-48,14,13
-40,-48,14,13
-40,-47,14,13
-40,-47,14,13
-40,-47,14,13
-40,-48,14,13
-40,-47,14,13
-40,-48,14,13
-40,-47,14,13
-40,-47,14,13
-40,-48,14,13
-40,-48,14,13
-40,-47,14,13
-40,-41,24,22
-40,-41,24,22
-40,-41,24,22
-40,-41,24,22
-40,-41,24,22
-40,-41,24,22
-40,-40,24,22
-40,-40,24,22
-40,-41,24,22
-40,-41,24,22
-40,-41,24,22
-40,-41,24,22
-40,-41,24,22
-40,-41,24,22
-40,-40,24,22
-40,-40,24,22
-40,-40,24,22
-40,-40,24,22
-40,-41,24,22
-40,-40,24,22
-40,-64,35,31
-40,-63,35,31
-40,-63,35,31
-40,-62,35,31
-40,-63,36,31
-40,-62,35,31
-40,-63,35,31
-40,-63,35,31
-40,-62,35,31
-40,-63,35,31
-40,-62,35,31
-40,-63,35,31
-40,-62,35,30
-40,-62,36,31
-40,-62,35,31
-40,-62,36,31
-40,-62,35,31
-40,-62,36,31
-40,-63,36,31
-40,-62,35,31
-40,-44,45,40
-40,-45,46,40
-40,-45,46,40
-40,-45,46,40
-40,-45,46,40
-40,-45,46,40
-40,-46,46,40
-40,-45,46,40
-40,-44,46,40
-40,-45,46,40
-40,-45,46,40
-40,-45,46,40
-40,-45,46,40
-40,-45,46,40
-40,-45,46,40
-40,-45,46,40
-40,-45,46,40
-40,-45,46,40
-40,-45,46,40
-40,-45,46,40
-40,-38,56,49
-40,-40,57,49
-40,-39,57,49
-40,-39,57,49
-40,-39,57,49
-40,-40,57,49
-40,-39,57,49
-40,-39,56,49
-40,-38,56,49
-40,-40,57,49
-40,-38,57,49
-40,-39,57,49
-40,-38,57,49
-40,-39,57,49
-40,-38,57,49
-40,-39,57,49
-40,-39,57,49
-40,-39,57,49
-40,-39,57,49
-40,-39,57,49
-40,-40,67,59
-40,-40,68,59
-40,-40,68,59
-40,-40,68,59
-40,-40,68,59
-40,-40,68,59
-40,-39,68,59
-40,-40,68,59
-40,-40,68,59
-40,-40,69,59
-40,-40,69,59
-40,-40,68,59
-40,-40,68,59
-40,-40,69,59
-40,-40,68,59
-40,-42,68,59
-40,-40,68,59
-40,-41,69,59
-40,-40,69,59
-40,-40,68,59
-40,-43,77,68
-40,-43,78,69
-40,-43,78,68
-40,-43,78,68
-40,-42,78,68
-40,-43,78,68
-40,-45,79,67
-40,-43,78,68
-40,-43,78,68
-40,-42,78,67
-40,-43,78,67
-40,-43,78,67
-40,-43,78,67
-40,-42,78,68
-40,-43,78,68
-40,-42,78,68
-40,-43,78,67
-40,-43,79,68
-40,-43,78,68
-40,-42,78,68
-40,-43,89,76
-40,-43,89,76
-40,-43,89,76
-40,-43,89,76
-40,-44,89,76
-40,-43,89,76
-40,-44,90,76
-40,-45,90,76
-40,-43,89,76
-40,-43,90,76
-40,-45,90,76
-40,-43,89,76
-40,-44,89,76
-40,-43,89,76
-40,-44,89,76
-40,-44,89,76
-40,-43,89,76
-40,-43,89,76
-40,-43,89,76
-40,-44,90,76
-40,-43,78,67
-40,-44,78,67
-40,-43,78,67
-40,-43,78,67
-40,-43,78,67
-40,-43,78,67
-40,-43,78,68
-40,-43,78,66
-40,-43,79,67
-40,-43,78,67
-40,-43,77,67
-40,-42,77,67
-40,-44,78,67
-40,-43,78,67
-40,-43,78,67
-40,-45,78,66
-40,-43,78,67
-40,-42,78,66
-40,-43,78,67
-40,-44,79,67
-40,-40,67,57
-40,-40,67,57
-40,-40,67,57
-40,-40,67,57
-40,-40,67,57
-40,-40,67,57
-40,-40,68,57
-40,-40,67,57
-40,-38,67,57
-40,-40,67,57
-40,-40,67,57
-40,-38,67,57
-40,-37,68,57
-40,-40,67,57
-40,-38,68,57
-40,-39,68,57
-40,-38,67,57
-40,-39,67,57
-40,-38,67,57
-40,-38,68,57
-40,-38,29,47
-40,-38,56,47
-40,-39,56,46
-40,-41,56,47
-40,-40,56,47
-40,-39,56,47
-40,-39,56,47
-40,-39,56,47
-40,-39,56,47
-40,-39,56,47
-40,-38,56,47
-40,-38,56,47
-40,-39,56,47
-40,-38,56,47
-40,-39,56,47
-40,-38,56,47
-40,-39,56,47
-40,-38,56,47
-40,-38,56,47
-40,-39,56,47
-40,-47,45,38
-40,-47,44,38
-40,-47,44,38
-40,-47,44,38
-40,-46,44,38
-40,-47,44,38
-40,-47,44,38
-40,-47,44,38
-40,-47,44,38
-40,-48,45,38
-40,-47,44,38
-40,-47,44,38
-40,-47,44,38
-40,-47,44,38
-40,-47,44,38
-40,-47,44,38
-40,-47,44,38
-40,-47,44,38
-40,-47,44,38
-40,-47,44,38
-40,-54,33,29
-40,-54,34,28
-40,-54,34,29
-40,-54,34,29
-40,-54,34,29
-40,-54,34,29
-40,-55,34,29
-40,-54,34,29
-40,-53,34,29
-40,-53,34,28
-40,-52,34,29
-40,-54,34,29
-40,-51,34,29
-40,-52,34,29
-40,-52,34,29
-40,-52,34,29
-40,-53,34,29
-40,-52,34,29
-40,-52,34,29
-40,-53,34,29
-40,-39,30,20
-40,-39,23,20
-40,-41,22,20
-40,-39,23,20
-40,-39,22,20
-40,-39,22,20
-40,-41,23,20
-40,-39,23,19
-40,-39,23,20
-40,-40,23,20
-40,-39,23,20
-40,-41,22,20
-40,-39,23,20
-40,-39,23,20
-40,-39,23,20
-40,-39,23,20
-40,-39,22,20
-40,-39,23,20
-40,-39,23,20
-40,-40,23,20
-40,-52,11,10
-40,-54,12,10
-40,-54,12,10
-40,-53,12,10
-40,-53,12,10
-40,-53,12,10
-40,-53,12,10
-40,-53,12,10
-40,-52,12,10
-40,-51,12,10
-40,-52,12,10
-40,-51,12,10
-40,-53,12,10
-40,-54,12,10
-40,-52,12,10
-40,-54,12,10
-40,-54,11,10
-40,-52,12,10
-40,-54,12,10
-40,-52,12,10
-40,-47,4,5
-40,-47,4,5
-40,-47,4,5
-40,-47,4,5
-40,-47,4,5
-40,-46,4,5
-40,-47,4,5
-40,-47,4,5
-40,-49,4,5
-40,-47,4,5
-40,-47,4,5
-40,-48,4,5
-40,-47,4,5
-40,-46,4,5
-40,-47,4,5
-40,-48,4,5
-40,-48,4,5
-40,-47,4,5
-40,-47,4,5
-40,-48,4,5
-40,-43,15,14
-40,-43,15,14
-40,-44,15,14
-40,-44,15,14
-40,-43,14,14
-40,-43,15,14
-40,-43,15,14
-40,-44,14,14
-40,-43,15,14
-40,-44,14,14
-40,-43,14,14
-40,-44,14,14
-40,-42,15,14
-40,-43,14,14
-40,-44,14,14
-40,-43,14,14
-40,-43,14,14
-40,-44,14,14
-40,-43,14,14
-40,-43,14,14
-40,-43,18,23
-40,-42,25,23
-40,-43,25,23
-40,-43,25,23
-40,-43,25,23
-40,-42,25,23
-40,-43,25,23
-40,-43,25,23
-40,-43,25,23
-40,-43,25,23
-40,-43,25,23
-40,-43,25,23
-40,-43,25,23
-40,-43,25,23
-40,-43,25,23
-40,-43,25,23
-40,-43,25,23
-40,-43,25,23
-40,-43,25,23
-40,-43,25,23
-40,-54,36,32
-40,-53,36,32
-40,-54,36,32
-40,-54,36,32
-40,-54,36,32
-40,-54,36,32
-40,-54,36,32
-40,-54,36,32
-40,-54,37,32
-40,-54,37,32
-40,-53,37,32
-40,-55,36,32
-40,-52,36,32
-40,-51,37,32
-40,-55,36,32
-40,-52,36,32
-40,-51,36,32
-40,-53,36,32
-40,-52,36,32
-40,-52,36,32
-40,-45,46,41
-40,-45,46,41
-40,-45,47,41
-40,-46,46,41
-40,-46,46,41
-40,-46,46,41
-40,-46,47,41
-40,-46,46,41
-40,-46,46,41
-40,-46,46,41
-40,-46,46,41
-40,-46,46,41
-40,-45,46,41
-40,-46,46,41
-40,-45,46,41
-40,-47,46,41
-40,-46,46,41
-40,-46,46,41
-40,-46,46,41
-40,-46,46,41
-40,-40,34,49
-40,-39,58,49
-40,-40,58,49
-40,-40,57,49
-40,-40,57,49
-40,-39,57,49
-40,-40,58,49
-40,-40,57,49
-40,-40,57,49
-40,-39,57,49
-40,-40,57,49
-40,-40,57,49
-40,-40,58,49
-40,-40,58,49
-40,-40,57,49
-40,-40,57,49
-40,-40,57,49
-40,-40,58,49
-40,-40,57,49
-40,-40,57,49
-40,-41,68,59
-40,-40,67,58
-40,-40,67,59
-40,-41,68,59
-40,-41,68,58
-40,-41,68,59
-40,-41,68,59
-40,-41,68,59
-40,-41,68,59
-40,-41,67,59
-40,-41,68,59
-40,-41,68,59
-40,-41,67,59
-40,-41,67,59
-40,-40,67,59
-40,-41,67,59
-40,-41,67,59
-40,-40,67,59
-40,-41,68,59
-40,-41,67,59
-40,-42,78,68
-40,-43,78,68
-40,-42,78,68
-40,-43,78,68
-40,-43,78,68
-40,-43,78,69
-40,-42,78,68
-40,-43,78,68
-40,-43,78,68
-40,-43,78,69
-40,-42,77,68
-40,-42,78,68
-40,-42,78,68
-40,-43,77,69
-40,-43,78,68
-40,-43,78,68
-40,-43,78,68
-40,-43,78,68
-40,-42,78,68
-40,-43,78,68
-40,-43,89,77
-40,-43,89,77
-40,-43,90,77
-40,-43,89,77
-40,-43,89,77
-40,-43,89,77
-40,-43,89,77
-40,-43,89,77
-40,-43,89,77
-40,-43,89,77
-40,-43,89,77
-40,-43,89,77
-40,-43,89,77
-40,-42,89,78
-40,-43,89,77
-40,-43,90,77
-40,-42,89,77
-40,-43,89,77
-40,-43,90,77
-40,-43,89,77
-40,-43,78,67
-40,-43,78,67
-40,-43,78,67
-40,-43,78,67
-40,-42,78,67
-40,-43,78,67
-40,-43,78,68
-40,-43,78,67
-40,-43,78,68
-40,-43,78,67
-40,-43,78,68
-40,-43,78,67
-40,-45,78,67
-40,-42,78,68
-40,-43,79,68
-40,-42,78,67
-40,-43,78,67
-40,-43,78,67
-40,-42,78,67
-40,-43,78,68
-40,-40,69,59
-40,-40,67,59
-40,-40,67,59
-40,-40,67,59
-40,-40,67,59
-40,-40,67,59
-40,-40,67,58
-40,-40,67,59
-40,-40,67,58
-40,-40,67,58
-40,-40,67,58
-40,-40,67,58
-40,-40,68,58
-40,-39,67,58
-40,-39,68,58
-40,-40,68,58
-40,-40,67,58
-40,-40,67,58
-40,-40,67,58
-40,-40,67,59
-40,-39,29,49
-40,-39,56,49
-40,-39,56,49
-40,-38,56,49
-40,-39,56,48
-40,-39,56,49
-40,-39,56,48
-40,-38,56,48
-40,-39,56,49
-40,-39,56,48
-40,-39,56,49
-40,-39,56,49
-40,-39,56,49
-40,-38,56,49
-40,-38,56,48
-40,-41,56,49
-40,-40,56,49
-40,-38,56,49
-40,-39,56,49
-40,-39,56,49
-40,-46,46,39
-40,-44,45,39
-40,-44,45,40
-40,-45,44,40
-40,-44,44,40
-40,-45,44,39
-40,-44,45,40
-40,-44,44,39
-40,-44,44,40
-40,-44,44,40
-40,-44,44,39
-40,-43,45,39
-40,-45,45,40
-40,-44,44,40
-40,-44,45,40
-40,-44,45,40
-40,-44,45,39
-40,-45,45,40
-40,-43,44,40
-40,-44,44,40
-40,-50,33,31
-40,-50,33,31
-40,-50,33,31
-40,-51,33,31
-40,-50,33,30
-40,-51,33,30
-40,-50,33,30
-40,-50,33,30
-40,-50,33,30
-40,-50,33,30
-35,-49,4,5
-37,-49,4,5
-37,-50,4,5
-36,-49,4,5
-39,-49,4,5
-35,-49,4,5
-34,-49,4,5
-33,-48,4,5
-35,-49,4,5
-35,-49,4,5
-33,-49,4,5
-35,-49,4,5
-36,-50,4,5
-35,-49,4,5
-37,-49,4,5
-37,-49,4,5
-37,-49,4,5
-35,-49,4,5
-36,-50,4,5
-37,-49,4,5
-43,-49,14,12
-40,-49,13,13
-42,-49,13,12
-43,-48,13,12
-43,-49,13,12
-42,-49,13,13
-41,-49,13,13
-39,-49,14,13
-41,-50,13,13
-40,-49,13,13
-43,-49,13,12
-40,-50,13,12
-40,-50,13,12
-41,-50,13,13
-42,-50,13,12
-43,-50,13,13
-42,-49,13,13
-40,-50,14,12
-42,-49,13,13
-40,-50,14,13
-39,-39,23,20
-39,-39,24,20
-39,-38,24,20
-38,-38,23,20
-37,-39,24,20
-37,-41,23,20
-37,-39,23,20
-40,-39,23,20
-37,-39,23,20
-40,-39,23,20
-38,-39,23,20
-38,-39,23,20
-39,-39,23,20
-38,-40,23,20
-39,-39,24,19
-38,-39,24,20
-40,-39,24,20
-37,-41,23,19
-38,-39,23,19
-40,-38,23,20
-37,-49,33,27
-36,-50,33,27
-36,-50,33,27
-37,-49,33,27
-35,-49,33,27
-37,-49,33,27
-33,-50,33,27
-36,-49,33,27
-36,-50,33,27
-35,-49,33,27
-35,-50,33,27
-33,-49,33,27
-35,-50,33,27
-34,-49,33,27
-35,-50,33,27
-35,-50,33,27
-32,-50,33,27
-38,-51,33,27
-35,-50,33,27
-35,-50,33,27
-34,-54,43,34
-34,-55,43,34
-36,-55,43,34
-33,-55,43,34
-33,-54,43,34
-34,-53,43,34
-33,-53,43,34
-35,-54,43,34
-34,-55,43,34
-34,-54,43,34
-34,-54,43,34
-34,-53,43,34
-37,-54,43,34
-35,-54,43,34
-34,-53,43,34
-36,-53,43,35
-34,-54,43,34
-35,-54,43,34
-33,-53,43,34
-34,-53,43,34
-39,-44,52,42
-38,-45,52,42
-38,-45,52,42
-37,-45,52,42
-36,-47,52,42
-37,-45,52,42
-36,-45,52,42
-39,-45,53,42
-36,-45,52,42
-36,-45,52,42
-36,-45,52,42
-37,-45,53,42
-37,-45,52,42
-36,-45,52,42
-39,-45,52,42
-35,-45,52,42
-35,-45,52,42
-38,-45,52,42
-37,-45,52,42
-35,-45,52,42
-42,-39,62,49
-42,-39,62,49
-44,-39,62,49
-41,-39,62,49
-43,-41,62,49
-40,-39,62,49
-42,-40,62,49
-44,-40,62,49
-40,-39,62,49
-41,-39,62,49
-43,-40,62,49
-40,-39,62,49
-42,-39,62,49
-41,-39,62,49
-41,-41,62,49
-44,-40,63,49
-41,-39,62,49
-42,-39,63,49
-44,-40,63,49
-44,-39,63,49
-43,-41,71,56
-44,-40,72,57
-42,-41,72,57
-40,-41,72,57
-40,-40,72,56
-40,-40,72,56
-40,-40,72,57
-39,-40,72,56
-40,-41,72,57
-38,-41,72,57
-38,-41,72,57
-39,-40,71,57
-38,-41,72,56
-40,-40,72,56
-39,-40,72,56
-41,-41,71,56
-42,-41,71,56
-41,-40,72,56
-40,-41,72,57
-42,-40,72,56
-44,-46,82,65
-43,-46,83,64
-43,-46,83,64
-43,-46,83,64
-45,-44,83,64
-41,-46,83,64
-42,-46,83,64
-41,-45,82,65
-43,-46,82,65
-44,-46,82,64
